id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0oKiE2WSPqG7tyknIZkzy8,Konjak & Nazister,20,205560,0,['Euskefeurat'],['3XHatvGN7740pLPHUVgwA6'],1994-12-01,0.64,0.79,0,-13.421,1,0.15,0.139,0.0,0.93,0.696,145.698,4
306nXvq8rmZzqAXduIrHH5,Vitabergspredikan,20,205760,0,['Stefan Sundström & Apache'],['2fwosS7zZwDhPsbTylP38v'],1994-01-01,0.525,0.311,0,-11.987,1,0.0297,0.714,0.0425,0.113,0.299,137.796,4
4ICVWOqmkjFkuB1B55sSIU,Våldslåten,20,162867,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.599,0.731,9,-6.973,1,0.0392,0.505,0.00962,0.119,0.76,167.938,4
4QFdoEMR7CE7OrkuJFR0v3,Kom igång sång,20,133400,0,"['Kerstin Andeby', 'Peter Wanngren']","['1X2sJH0sllWBiGvllUr3ak', '3epPd1w0ICggaYUZA6Migx']",1994-01-01,0.858,0.46,9,-10.578,0,0.342,0.179,3.65e-06,0.0734,0.62,160.063,4
2o38dgq0vc0njHFNBjpqv4,Vill Du Resa Till Månen Med Mig,19,178411,0,['Perikles'],['2WjMknfXoWEZL4X5QbGd3z'],1994-05-01,0.645,0.74,11,-6.909,0,0.0252,0.0836,0.0,0.0742,0.963,109.039,4
0WhwJQQAxMEuIaoJFLHaRM,Rysk folksång,21,164267,0,['Curt Haagers'],['6ZFfxolURTVRkGcoR7YO6A'],1994,0.421,0.518,9,-7.555,1,0.032,0.365,0.735,0.165,0.547,111.877,4
1zF85vhYNwMmyH96FCz4eB,Du gav mig kärlek,21,225507,0,['Thorleifs'],['5nFrP7P3n5fP5PVFTP4hoz'],1994-07-13,0.532,0.633,7,-7.216,1,0.0264,0.355,0.0,0.196,0.758,110.837,4
3bijJlvWEIBBqP7alsr05K,Leva livet,20,159680,0,['Lill-Babs'],['1YlYLkI3GlVDFSQGjMXWbt'],1994,0.664,0.869,8,-7.378,1,0.0616,0.543,0.0,0.361,0.878,133.805,4
67zfBVQxxSqdEJCn86zmip,Det är nå't magiskt med dej,20,216667,0,"['Nisse Hellberg', 'Peps Persson']","['3wh2bJMFjWyZA6mHNVxkVa', '5xmgC1jISe31QZSp8gqKUJ']",1994-01-10,0.541,0.899,7,-3.613,0,0.0631,0.198,0.172,0.117,0.883,136.432,4
2lgg5VzE1GUtmgxLz8r6u2,Dance Craze,33,121373,0,['Millencolin'],['74xFFXkvOq9dPDigOWTHiX'],1994,0.333,0.875,0,-7.958,1,0.136,0.00256,0.0,0.242,0.615,128.254,4
6hmT3Gdf78UgXeTlaMkQy2,Änglarna håller hov ikväll,20,215920,0,['Cajsa Stina Åkerström'],['0N98N0DiskOexjlZjJ6YZ7'],1994-03-07,0.653,0.679,7,-8.519,1,0.0379,0.0303,0.000201,0.257,0.662,97.972,4
4npK5P8tsNLTsROM0jsftY,Lika blå som dina ögon,19,251107,0,['Peter Lundblad'],['5yuHwiLMl8Mz5onBhn5HII'],1994-01-01,0.625,0.286,0,-11.654,1,0.0429,0.776,0.0,0.102,0.269,119.738,4
251c0Iiga8y70CaTlHLZ99,"Socker, knäckebröd & choklad",20,244440,0,['Cajsa Stina Åkerström'],['0N98N0DiskOexjlZjJ6YZ7'],1994-03-07,0.697,0.794,10,-7.507,1,0.0273,0.0387,0.00167,0.0865,0.928,135.47,4
3ybtT29zMJXvyRY7i9LQaW,Tonight,19,229200,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.553,0.796,2,-10.841,1,0.0389,0.00659,5.59e-06,0.277,0.822,128.292,4
1x47ZtIhe8XlVpDAQHpG8J,Euskefeurat,19,218853,0,['Euskefeurat'],['3XHatvGN7740pLPHUVgwA6'],1994-12-01,0.454,0.678,0,-13.723,1,0.8,0.364,0.0,0.357,0.824,161.847,3
7KU3yAIAYZayj91rbm6pkw,No One Else,19,185800,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.597,0.763,6,-7.796,0,0.0259,0.101,0.0,0.261,0.97,147.024,4
2tcXdXJX5jI0uBVxcHJpY1,Suströmmingspolkan,19,139867,0,['Thore Skogman'],['6NTX7EIJQEEUMPIBdYpzhs'],1994-11-07,0.834,0.794,0,-6.888,1,0.0377,0.709,0.0,0.0476,0.975,112.987,4
6Ya5OKJuCif3diq3iSC2Hv,Sverige,19,176000,0,['Odins Änglar'],['24pAU1O3VYGZbihuoKcOiN'],1994-10-19,0.493,0.425,0,-20.749,1,0.0383,0.00577,0.0,0.0712,0.659,153.938,4
0olYoB026xuI3DldoTf6Zs,Explosiv,19,314747,0,"['Nisse Hellberg', 'Peps Persson']","['3wh2bJMFjWyZA6mHNVxkVa', '5xmgC1jISe31QZSp8gqKUJ']",1994-01-10,0.462,0.938,5,-4.018,0,0.0478,0.459,0.00545,0.0844,0.696,133.651,4
2q8XdGSKlT8RrpSt1fqIdy,Masen,19,170640,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.873,0.732,7,-4.762,1,0.179,0.447,0.0,0.0903,0.969,117.848,4
3NpqCeVpIKuuAR2VNsgG3F,Grytfot,19,247627,0,['Dia Psalma'],['3CP5sRSk2ExHj3td5pXLrN'],1994-10-02,0.526,0.904,6,-5.043,1,0.0284,0.0041,0.000556,0.467,0.885,97.671,4
3i1b99RuQurcmlzZECYE5y,Hallo Josefine,20,191307,0,['Tommys'],['7zCAtiwXpvQvd6JpANqEFs'],1994,0.567,0.883,7,-5.771,1,0.0322,0.484,0.000179,0.24,0.953,160.002,4
3ypcQxU8yxr43eFzWw9aQH,Fem små fingrar,19,147667,0,"['Kerstin Andeby', 'Peter Wanngren']","['1X2sJH0sllWBiGvllUr3ak', '3epPd1w0ICggaYUZA6Migx']",1994-01-01,0.638,0.24,4,-12.275,1,0.0356,0.545,1.66e-06,0.0829,0.517,179.931,4
1nkCR8sdMs4KQ8YqF1VFiZ,Tjuvskytt Mandus Lindeman,19,361827,0,"['Tage Danielsson', 'Hasse Alfredson']","['3camrFRWQjBFgfzZ6W62Ob', '7bQVHmJKaxiXYkZ2miMrwb']",1994-01-01,0.621,0.509,7,-15.006,1,0.931,0.93,0.0,0.944,0.353,78.136,3
4EkPOlvnkU8jikXAnJSTki,Ingenting alls,21,306533,0,['Bo Kaspers Orkester'],['2VE6Ge0qFHrqDC6KG6ECJn'],1994-08-11,0.806,0.713,10,-13.092,1,0.0347,0.147,0.294,0.0485,0.826,107.84,4
3NsnoKVjHmPOg9Q0QcCip4,Grisen i säcken,18,245200,0,['Galenskaparna & After Shave'],['1yP4vKrljoPWZofWJchg0E'],1994,0.468,0.763,2,-6.825,1,0.0518,0.607,0.0,0.979,0.885,204.948,4
03V4nwMjnO8ix7rvnRMEVc,Pensionärsvisan (En glad pensionär),19,145667,0,['Thore Skogman'],['6NTX7EIJQEEUMPIBdYpzhs'],1994-11-07,0.733,0.776,10,-5.751,1,0.122,0.68,0.0,0.0569,0.811,119.493,4
2kFrKXRF7EEbL2D9b3Gi1x,Jag tänker på dom ibland,18,306760,0,['Peter Lundblad'],['5yuHwiLMl8Mz5onBhn5HII'],1994-01-01,0.571,0.241,7,-11.887,1,0.0431,0.799,1.18e-06,0.0564,0.219,86.006,4
4OqZCh69iXLrMOuBRuuwzw,Gamla polare,19,179613,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1994-02-25,0.564,0.96,5,-6.636,1,0.0373,0.384,3.98e-06,0.0327,0.986,166.946,4
503u7tT7J4Ij4L7QbULqmZ,Tid att gå vidare,19,272463,0,['Uno Svenningsson'],['65OPXmm2nfPvaX1fjHo8kR'],1994-08-27,0.563,0.522,4,-9.566,1,0.0267,0.00892,0.00101,0.826,0.421,100.112,4
0pUDGVpUOh1PwyiuuwuhHv,Två blåa ögon,19,187000,0,['Lotta Engberg'],['26deOFc7Oj2gu2pqzPo9O8'],1994,0.715,0.82,5,-10.631,1,0.0331,0.14,8.78e-05,0.155,0.783,134.133,4
0Ssmi8wLQr4yncDZkeQAMB,Stå å peta näsan,18,209040,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1994-01-01,0.653,0.94,7,-3.178,1,0.0404,0.65,0.0324,0.367,0.9,133.03,4
75q58RdkiluqsICdtdSaAP,Hel igen,18,325040,0,['Mauro Scocco'],['0qC4DawW3xCirhuq5cvaKV'],1994-10-12,0.647,0.74,7,-7.778,1,0.0293,0.0982,2.15e-06,0.0974,0.538,92.007,4
77EsM5nM2nDUgEws2tjoAg,Välkommen till förorten,18,269440,0,['The Latin Kings'],['5xy5lbpiufHCNWfApvpSYJ'],1994-03-10,0.686,0.766,0,-8.561,0,0.249,0.0209,0.0,0.356,0.663,87.979,4
0WSeOm8H9taIE206dp4dzx,Bonden Och Björn,18,235853,0,['Euskefeurat'],['3XHatvGN7740pLPHUVgwA6'],1994-12-01,0.505,0.67,2,-15.082,1,0.571,0.41,0.0,0.773,0.8,142.833,4
39vOEsTu650ihlPJYkHaAU,Halvvägs till havet,18,341267,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1994,0.406,0.298,2,-10.473,1,0.0277,0.657,2.45e-06,0.161,0.255,87.384,3
02kYIoV1kPROVYQUVlKEsR,Det jag vill minnas,19,351467,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1994,0.362,0.251,7,-13.954,1,0.0273,0.662,0.000152,0.135,0.233,99.849,4
0mT36GRLst4SIChMriMQlF,Herr blues hälsar på,18,302933,0,"['Nisse Hellberg', 'Peps Persson']","['3wh2bJMFjWyZA6mHNVxkVa', '5xmgC1jISe31QZSp8gqKUJ']",1994-01-10,0.489,0.474,0,-9.945,1,0.0467,0.711,0.00354,0.112,0.296,118.782,3
3fN1lqnTq3gAf5beHqAfqS,Brusa högre lilla å,18,308560,0,['Björn J:son Lindh'],['2h8kv7MQIuItRyW41oTiVb'],1994-01-01,0.219,0.435,4,-12.582,1,0.0342,0.205,0.836,0.287,0.109,147.742,3
4pG0qKsePi9GFuqbEfRyeB,Hoppa med mamma,18,207600,0,"['Kerstin Andeby', 'Peter Wanngren']","['1X2sJH0sllWBiGvllUr3ak', '3epPd1w0ICggaYUZA6Migx']",1994-01-01,0.586,0.356,2,-8.396,1,0.0393,0.732,0.0,0.119,0.631,140.062,3
0jrY4kkRTl71PmGepTBUJN,Bilder av dig,18,192800,0,['Staffan Hellstrand'],['0smhbmfhr1L1vFZskdZIsl'],1994-01-01,0.425,0.616,7,-6.897,1,0.0272,0.0213,0.000478,0.126,0.654,175.668,4
1aW7z2hKC12IEQkjk1cTfI,Vargtimmen,29,258000,0,['Hedningarna'],['0Y5ldP4uHArYLgHdljfmAu'],1994,0.578,0.864,0,-6.578,1,0.0554,0.0834,4.24e-06,0.113,0.736,150.915,4
7M57AuAeA5M4lnWqpUGRIR,Little Willie John - Version,51,330240,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.503,0.737,4,-4.034,1,0.0438,0.118,2.35e-05,0.164,0.508,78.027,4
3lLh4EHR2PBdmBFrMDIIuC,Tess,46,216520,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.713,0.509,6,-8.063,1,0.0536,0.612,0.000525,0.233,0.629,92.758,4
1IQEuk3ZLGfCkyeIeXR1V6,Sången dom spelar när filmen är slut - Version,40,291467,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.698,0.815,0,-6.541,0,0.0294,0.244,0.000227,0.0693,0.83,123.922,4
6SSkJeCTSefJODDrZL4Woj,"Du gamla, du fria - Instrumental",35,84893,0,['James Hollingworth'],['6J5FnEx1Vme6pr8vIQTTYa'],1995-06-26,0.398,0.0334,7,-28.569,1,0.0374,0.954,0.853,0.11,0.374,68.077,4
17xhUVbRGA9X5DgCsQ4pK5,Flickor bak i bilen,35,179067,0,['Siw Malmkvist'],['2VWX6ZalDVTp1KMGN6JDSl'],1995-01-01,0.787,0.624,0,-11.841,1,0.0928,0.379,0.0,0.356,0.86,129.579,4
6cFtFZDbBmKedqwoFCAYv3,Änglamark,35,197827,0,['Sven-Bertil Taube'],['7Gl6zw4YYJQ1CAgs7oEBPY'],1995-01-01,0.443,0.18,9,-16.684,0,0.0356,0.867,0.57,0.342,0.192,115.618,3
3v1pYV1JqdCdL5f9yfOXCj,"Bä, bä, vita lamm - Instrumental",34,71107,0,['James Hollingworth'],['6J5FnEx1Vme6pr8vIQTTYa'],1995-06-26,0.514,0.0471,2,-28.834,1,0.0351,0.982,0.902,0.108,0.39,80.458,4
4jdiIEKb72DVfeUVrNTt0l,Imse vimse spindel - Instrumental,33,63533,0,['James Hollingworth'],['6J5FnEx1Vme6pr8vIQTTYa'],1995-06-26,0.617,0.0642,6,-26.533,0,0.0491,0.957,0.884,0.105,0.414,88.509,4
2ZiC3jOXy9Cn7nMY7amm1M,Ännu doftar kärlek,34,203493,0,['Stefan Borsch'],['4vZVZdOf8Hd82CzxfyHT3L'],1995-01-01,0.513,0.733,11,-4.755,1,0.028,0.499,1.03e-05,0.38,0.371,111.458,4
4U2fgDPZ2C4qkrfz88ViSF,Spriten Räddade Mig Från Sporten,32,204973,0,['Räserbajs'],['1mYHNZqRjNIlWwMgvIVq7X'],1995-02-01,0.523,0.875,7,-5.049,1,0.0359,0.0647,1.04e-06,0.231,0.872,125.223,4
1RBDsrt097NEIqkMTtvLb5,Röga hass å äda knark,32,190080,0,"[""Sme'ns Baglomma""]",['0SOG8Y1XNseTxFrLlxmsBC'],1995,0.653,0.787,7,-4.701,1,0.0328,0.434,0.0,0.346,0.963,119.319,4
0jzasuPLffPEVRt4mgYZWU,Högre mark,32,235507,0,['Idde Schultz'],['3WktPSTNlu4rZAr3k9ojLt'],1995-01-01,0.586,0.476,8,-12.028,0,0.0233,0.00956,0.000254,0.185,0.588,96.762,4
4c6adBbwi1LnSJDwSayW9Y,Psykopaten,32,199160,0,['Asta Kask'],['5rGLwYZPJr2rUTiDk5JoWX'],1995-03-13,0.264,0.967,4,-5.699,1,0.0749,0.000892,0.196,0.908,0.325,128.34,4
7x2Psuj3sSxD4cKpZSAJ4H,Jag ringer på fredag,32,195227,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1995-01-01,0.725,0.63,4,-10.885,0,0.0777,0.205,0.0,0.0781,0.717,129.69,4
6yNdmvAy6JgKULVUWx1fj6,Mr Magic,31,178800,0,['Grönwalls'],['2NVoobCAvqjbOsoEc8sjur'],1995,0.725,0.931,5,-4.472,1,0.0319,0.55,9.65e-05,0.185,0.964,144.06,4
21aJnbcFWwGTpXxk8B3v49,Snön faller och vi med den,31,269573,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1995,0.708,0.632,0,-9.282,1,0.0265,0.227,0.000104,0.0597,0.82,124.805,4
0CVQpQr8meOgnZo0wS2HSG,Vänta dej mirakel! - Version,30,283453,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.567,0.609,6,-5.853,0,0.0426,0.123,0.00263,0.0576,0.871,184.812,4
22ZeJzT4NrWoroFFhACOJs,A Place To Call Home,33,222867,0,['Joey Tempest'],['3q9C7TUFdxOgRndHOlsQ7Y'],1995-01-01,0.608,0.742,11,-8.308,1,0.0303,0.00236,0.0,0.0957,0.7,123.792,4
61KBZxftQQtkLNR8WxbqTl,Dansa & Festa,30,245333,0,['Drängarna'],['2HwptwPQ4lvpYimzOJcYoY'],1995-07-01,0.777,0.789,1,-7.943,1,0.0375,0.000674,0.00147,0.038,0.641,127.973,4
2dxiub19asovnm1VHE1Unh,Hold Me,30,209306,0,['Barbados'],['5MbYu9M8ksD8u0CGqswZoX'],1995,0.537,0.855,0,-3.601,1,0.034,0.334,0.0,0.152,0.539,125.308,4
0lXpdGpF2VjdIJYZWbn0ud,Idioten,30,207933,0,['Jävlaranamma'],['1d1O2KbOZhJWMEDgr0yXaC'],1995,0.704,0.801,7,-9.805,1,0.0576,0.00327,0.000332,0.0951,0.809,144.874,4
4LMQqcT7PChwUucFyhyWtY,Herrarna I Sandlådan,30,250867,0,['Charta 77'],['4l3QLs54bIREe8aDr8o3Iq'],1995-01-01,0.43,0.723,7,-5.293,1,0.0385,0.00258,1.04e-05,0.203,0.649,159.024,4
3LTlcX3o31KrErG2IAFlw7,Himlen är oskyldigt blå,30,273800,0,['Tommy Körberg'],['6R21HSNyo7HVac8pyqY3T2'],1995-04-24,0.498,0.13,5,-14.228,1,0.0366,0.93,0.0,0.104,0.255,78.501,4
1mOPN0HC8llF2ZohvTIQsP,Än finns det kärlek,30,228600,0,['Arvingarna'],['1qC3LsWlbrRCPVRooOX81u'],1995,0.664,0.508,2,-6.585,1,0.0243,0.515,0.0,0.104,0.432,111.415,3
36r8DXaIiQkrVwyUqJDNxg,"Säg inte nej, säg kanske",30,166493,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1995-01-01,0.534,0.563,3,-9.17,1,0.0361,0.534,0.0,0.119,0.901,83.567,4
5woJLglnuhUMkgfUvz3qo9,Alltid inom mig,30,267200,0,"['Totta Näslund', 'Josefin Nilsson']","['09J3FFqSQVVQlrakhizg9v', '2WkfneC1mCzntiASQL89wY']",1995-08-25,0.642,0.174,2,-15.672,1,0.0327,0.674,0.000569,0.105,0.104,122.041,4
6GNbmjQVMdEbBu9iohtlmx,"Why Don't You, Why Don't I",29,289414,0,['Eric Gadd'],['0NANKIINMQ9u4DYD5YqM0L'],1995,0.726,0.589,7,-7.754,1,0.0397,0.0933,3.59e-05,0.0897,0.473,93.004,4
5qMltIcF36rurWR2kNrfEt,Stackars Jack,29,267600,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1995,0.547,0.562,2,-9.604,1,0.0363,0.055,0.0,0.129,0.465,126.266,4
6abtTRXkUIsezQPlq5kVi2,Evert,29,208253,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1995-01-01,0.593,0.677,4,-5.195,1,0.039,0.705,0.0,0.282,0.832,186.132,4
0KQfSDH74Rd6tpMT82p03J,Fyra steg i det blå,29,299107,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.644,0.666,5,-6.356,0,0.0281,0.0333,0.000463,0.251,0.591,116.382,4
2ZSvq1AbNLGeA8Q9Wpc1E7,Frank,29,289960,0,['kent'],['4KXp3xtaz1wWXnu5u34eVX'],1995-05-29,0.284,0.452,9,-8.257,1,0.0364,0.00224,0.00221,0.107,0.181,180.605,3
45GQW4XeydvSfc4cPHhEvT,Månsken i augusti,30,261600,0,['Lena Philipsson'],['7rZYHhxGKbe1XepzlpDlKm'],1995-09-18,0.583,0.727,10,-9.816,0,0.0354,0.432,2.93e-05,0.128,0.813,137.25,4
1V6yR0IuuCCsRgfu9IaqJx,Snart kommer änglarna att landa,29,228360,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1995,0.45,0.725,9,-8.142,1,0.0298,0.119,0.0,0.103,0.574,116.034,4
6QeEWCNc5q54mVT0VNEVO1,Gunnar Vägman,29,190613,0,['Östen Med Resten'],['20nKo8C8M0JpIznby9Dv5p'],1995-07-07,0.524,0.308,0,-12.241,1,0.0283,0.473,0.000154,0.138,0.264,99.367,3
3OVnn9P5wx3MW22aNWqfJR,Always You,32,170333,0,['Sophie Zelmani'],['59hh4MU8JBy0tvPlhz5fzk'],1995-09-11,0.61,0.29,7,-13.801,1,0.0289,0.817,5.35e-05,0.368,0.442,97.758,4
3LXDV6xinEOGr6AwRLeaX2,Norrland,29,359733,0,['Janne Schaffer'],['1FdRWg2tqR4I7jjA29vWYU'],1995-01-01,0.527,0.394,11,-9.781,0,0.0278,0.476,0.86,0.127,0.0564,117.782,4
7sB961OKIFLjJpNDPYxlLy,När Världssamvetet Tog Semester,28,200893,0,['Charta 77'],['4l3QLs54bIREe8aDr8o3Iq'],1995-01-01,0.31,0.748,6,-6.453,0,0.104,0.00252,1.67e-05,0.134,0.192,179.382,4
3OhmF7xJuoNr5EQNWcw03q,Sibylla,28,210333,0,['Hans & Greta'],['1MiHrCnLxMQT9PHFYWN4ie'],1995-02-09,0.369,0.937,0,-4.927,1,0.113,0.0154,5.12e-06,0.0842,0.819,158.354,4
70n047g8wV6bZ8a6Be875z,När Kristoffer Spelar Flipperspel,28,99600,0,['De Lyckliga Kompisarna'],['5ZFPmKZWWyfhwTLTDwqZgd'],1995-01-01,0.296,0.81,6,-7.37,1,0.049,0.00223,0.000131,0.16,0.881,168.487,4
4Lz2E1JsimxWXnXz3RwYom,Evelina,28,258760,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.524,0.168,0,-14.11,1,0.0556,0.924,0.0154,0.122,0.255,114.348,3
4L09BU55IS3Qud15L9sQOh,Sanna (Nyårsafton Åre 1983),28,363507,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1995,0.559,0.535,2,-8.333,1,0.0301,0.478,0.0,0.084,0.484,108.521,4
66tf5wOigvoBUMGQxYiKBk,Bara himlen ser på,28,311733,0,['Olle Ljungström'],['6wjchRNcNNSn1wPIaIiRq8'],1995-03-08,0.603,0.4,2,-11.966,1,0.0287,0.0442,1.23e-05,0.127,0.533,75.879,4
35M0GiRCpD0yzLr42MnLKO,Du Käre Lille Snickerbo,28,151600,0,['Drängarna'],['2HwptwPQ4lvpYimzOJcYoY'],1995-07-01,0.784,0.975,10,-6.002,1,0.0366,0.117,0.0,0.246,0.939,122.974,4
7eOc70M3RIth5LMFHqH44f,Spelar ingen roll,27,234707,0,['The Pinks'],['51rnuq4BXifDd8MPELZwHK'],1995-01-01,0.584,0.694,2,-6.571,1,0.0277,0.307,0.0,0.185,0.824,130.241,4
6m5SiYi1NXQ4WFXAoFzvi6,Det var i vår ungdoms fagraste vår,28,175533,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1995-01-01,0.786,0.698,9,-9.812,1,0.0679,0.794,0.0156,0.398,0.909,108.061,4
1mxfonIMABwtNxmseLa87z,Starkare än ord,27,205480,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.6,0.435,4,-7.073,1,0.0273,0.643,0.00109,0.129,0.274,139.957,4
401kWyx27ErgortWRf5sSV,Sträck ut din hand,28,219253,0,['Lasse Berghagen'],['7kdGjv0IIQJcU2bth1yoqY'],1995-01-01,0.548,0.568,7,-9.705,1,0.0393,0.664,0.0,0.2,0.416,115.149,4
16WuyHxPWaWFwVg4lb3LMk,Vad du ser är vad du får,29,271040,0,['Lisa Nilsson'],['68QvqbdqwqqjW39YpUJHdG'],1995,0.641,0.626,11,-10.726,1,0.0346,0.04,0.000399,0.113,0.817,101.005,4
7caSIjZCdgWNUE3RpVPZFf,Bara man e' fantastisk,27,176800,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1995-01-01,0.814,0.565,7,-14.721,1,0.0656,0.299,0.0,0.143,0.966,121.086,4
3aKByS8JWHvKkZmPlbj0kl,Fröken Fräken,28,173200,0,['Sven-Ingvars'],['1nYKikHu8WWMKYVTcNyyzs'],1995-01-01,0.459,0.399,9,-12.203,1,0.045,0.813,0.0,0.196,0.81,122.004,4
5AFif4J8JnAvSqAZcJZBSm,Vild o villig,27,242760,0,"[""Sme'ns Baglomma""]",['0SOG8Y1XNseTxFrLlxmsBC'],1995,0.467,0.599,7,-5.816,1,0.0343,0.194,0.0,0.311,0.921,171.639,3
0UiVP54tI1mce6NhGJUq0V,Frank,27,288067,0,['kent'],['4KXp3xtaz1wWXnu5u34eVX'],1995-03-15,0.289,0.459,9,-8.213,1,0.0368,0.00344,0.00135,0.11,0.162,178.162,3
3FntvqBQkgkrA60ObV2i6y,Hey Little Girl,30,196867,0,['Runaway Boys'],['5dA1gDp3pcKi4Ws49p84lq'],1995,0.588,0.774,0,-9.212,1,0.0536,0.0978,8.03e-06,0.109,0.878,164.209,4
1kyFmN3NvoW9gPMH2lxooO,Ingenting minner om dej,27,258893,0,['Glenmark Eriksson Strömstedt'],['18zO6eeR1PG505akCHt9yB'],1995-03-01,0.574,0.844,4,-4.973,0,0.0276,0.00904,0.0,0.278,0.438,133.985,4
6ZxuqZnTYZ6VrWBRVa10dc,Ingenting någonsin,27,237133,0,['kent'],['4KXp3xtaz1wWXnu5u34eVX'],1995-03-15,0.272,0.892,4,-6.427,1,0.0445,1.35e-05,0.52,0.0991,0.266,108.031,4
6zSlCZQdcF0NSeDO00MN59,Balladen Om Den Kaxiga Myran,26,169667,0,['Charta 77'],['4l3QLs54bIREe8aDr8o3Iq'],1995-02-01,0.602,0.921,8,-5.008,1,0.167,0.191,0.0,0.108,0.618,132.051,4
2Fkz4vrOR6hRzvbwOtBfui,Hubbabubba,26,237653,0,['Just D'],['2zBTTG88cyMow2iY5hk4pP'],1995-03-04,0.782,0.839,1,-4.509,1,0.071,0.0374,5.28e-06,0.0842,0.775,92.963,4
5VM7qeN6LMdZuAgKfCqnQQ,Månsken över heden,26,206867,0,['Arvingarna'],['1qC3LsWlbrRCPVRooOX81u'],1995,0.643,0.794,7,-6.776,1,0.0285,0.0157,3.45e-05,0.0772,0.888,144.939,4
2N9J1i0x4R9iOtnsV4wkqI,Lyckliga ögon,26,203880,0,['Peter LeMarc'],['4VKbol7eCoEJUemlKvE3Ve'],1995-01-01,0.606,0.694,6,-5.088,1,0.026,0.15,1.78e-06,0.107,0.835,126.335,4
2JYxxxLmuZP8I6xnhf6Bba,Du kan alltid lita på pojkarna över 35,26,188307,0,"['Mats Rådberg', 'Rankarna']","['5kPv9CTpuLRg4Lt7QvxxPD', '2FiI50ihwQtbvJQ3aIeiV4']",1995-01-01,0.58,0.643,4,-9.584,1,0.0573,0.562,0.000122,0.131,0.934,172.501,3
2UtA9swD5jGcZELmQnQLrJ,Segla din båt i hamn,27,194747,0,['Helene & Gänget'],['1t2tXYQv12Dll65CrmcOH9'],1995,0.595,0.682,4,-6.937,1,0.0286,0.209,0.0,0.395,0.522,119.782,4
7qNBzPzjjr9KpLaPaoGm4C,Natt efter natt,26,190267,0,['Arvingarna'],['1qC3LsWlbrRCPVRooOX81u'],1995,0.675,0.797,0,-5.199,1,0.0272,0.153,9.97e-06,0.0904,0.789,129.811,4
14At6ghU10qZtVEnDgDv4r,Blåvita flingor,26,164667,0,['Doktor Kosmos'],['1n14d4zMN8otdsf3PU0krI'],1995-01-01,0.593,0.689,5,-4.8,1,0.0488,0.775,2.77e-06,0.0898,0.963,153.918,4
2j1DiucBz4z5Kjiv4ay8A1,Du Lever Bara En Gång,25,190343,0,['Noice'],['1TVoFA7SMYs6AG3u83FP69'],1995-05-14,0.54,0.931,11,-5.261,0,0.0819,0.405,0.0,0.263,0.644,147.779,4
0FCJVOx6tq6E2L0bm3y72F,Isabella,25,605947,0,['Ulf Lundell'],['5kFHS4mQd9W0r7qDp8ec9A'],1995,0.391,0.658,4,-6.644,1,0.0427,0.477,0.0,0.104,0.459,102.716,4
0W9R9W7881vkgCEAxxPMVW,Stå på egna ben,26,156973,0,['Helene & Gänget'],['1t2tXYQv12Dll65CrmcOH9'],1995,0.543,0.693,7,-6.816,1,0.0284,0.316,0.0,0.225,0.946,170.137,4
